canonical_model_key,family,provider,model_name_raw,downloads_canonical_rep,package_downloads_total,package_repo_count,providers_set,families_set,packagings_set,quant_set,unaligned,params
qwen2-5-7b-instruct-abliterated-v2-xs,none,richarderkhov,huihui-ai_-_qwen2.5-7b-instruct-abliterated-v2-gguf,36,36,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-instruct-abliterated-v3,qwen,mradermacher,qwen2.5-7b-instruct-abliterated-v3-i1-gguf,547,965,14,"['featherless-ai-quants', 'huihui-ai', 'maziyarpanahi', 'melvin56', 'mradermacher', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-instruct-abliterated-v3-nl,none,richarderkhov,huihui-ai_-_qwen2.5-7b-instruct-abliterated-v3-gguf,49,49,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-instruct-abliterated-xs,none,richarderkhov,huihui-ai_-_qwen2.5-7b-instruct-abliterated-gguf,56,79,2,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-instruct-character-roleplay-dataset-20000,qwen,mradermacher,qwen2.5-7b-instruct_character_roleplay_dataset_20000-gguf,96,96,1,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
qwen2-5-7b-instruct-jailbroken,qwen,mradermacher,qwen2.5-7b-instruct-jailbroken-gguf,101,101,1,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-100-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_100_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-1000-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_1000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-1500-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_1500_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-3000-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_3000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-500-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_500_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-100-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_100_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-1000-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_1000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-1500-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_1500_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-3000-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_3000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-500-n-epochs-3,none,tania19,qwen2-5-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_500_n_epochs_3,0,0,2,['tania19'],['none'],[''],[''],False,
qwen2-5-7b-instruct-uncensored,qwen,mradermacher,qwen2.5-7b-instruct-uncensored-gguf,1374,4219,17,"['featherless-ai-quants', 'laocaicai', 'maziyarpanahi', 'mlx-community', 'mradermacher', 'mrkrak3n', 'orion-zhen', 'tensorblock', 'triangle104', 'wsdw', 'yemiao2745']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-instruct-uncensored-f16,none,roleplaiapp,qwen2.5-7b-instruct-uncensored-f16-gguf,33,33,1,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']",[''],True,
qwen2-5-7b-instruct-uncensored-flux,qwen,mradermacher,qwen2.5-7b-instruct-uncensored-flux-i1-gguf,2890,3246,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-instruct-uncensored-k,none,roleplaiapp,qwen2.5-7b-instruct-uncensored-q6_k-gguf,30,36,2,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']","['q2', 'q6']",True,
qwen2-5-7b-instruct-uncensored-k-l,none,roleplaiapp,qwen2.5-7b-instruct-uncensored-q3_k_l-gguf,4,4,1,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']",['q3'],True,
qwen2-5-7b-instruct-uncensored-k-m,none,roleplaiapp,qwen2.5-7b-instruct-uncensored-q5_k_m-gguf,8,16,2,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']","['q4', 'q5']",True,
qwen2-5-7b-instruct-uncensored-k-s,none,roleplaiapp,qwen2.5-7b-instruct-uncensored-q4_k_s-gguf,15,15,1,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']",['q4'],True,
qwen2-5-7b-instruct-uncensored-xs,none,richarderkhov,orion-zhen_-_qwen2.5-7b-instruct-uncensored-gguf,68,73,2,"['richarderkhov', 'roleplaiapp']",['none'],"['gguf', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-mfann-slerp,qwen,mradermacher,qwen2.5-7b-nerd-uncensored-mfann-slerp-gguf,103,112,8,"['mradermacher', 'netcat420']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-v0-9,qwen,mradermacher,qwen2.5-7b-nerd-uncensored-v0.9-i1-gguf,187,279,3,"['mradermacher', 'netcat420']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-v0-9-mfann,qwen,mradermacher,qwen2.5-7b-nerd-uncensored-v0.9-mfann-i1-gguf,908,1301,9,"['mradermacher', 'netcat420']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-v1,qwen,mradermacher,qwen2.5-7b-nerd-uncensored-v1.0-i1-gguf,215,558,6,"['featherless-ai-quants', 'jeffmeloy', 'mradermacher', 'tensorblock']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-v1-1-xs,none,richarderkhov,jeffmeloy_-_qwen2.5-7b-nerd-uncensored-v1.1-gguf,12,12,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4']",True,
qwen2-5-7b-nerd-uncensored-v1-2-xs,none,richarderkhov,jeffmeloy_-_qwen2.5-7b-nerd-uncensored-v1.2-gguf,3,3,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3']",True,
qwen2-5-7b-nerd-uncensored-v1-3-xs,none,richarderkhov,jeffmeloy_-_qwen2.5-7b-nerd-uncensored-v1.3-gguf,3,3,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3']",True,
qwen2-5-7b-nerd-uncensored-v1-4,qwen,mradermacher,qwen2.5-7b-nerd-uncensored-v1.4-i1-gguf,57,114,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-v1-5,qwen,mradermacher,qwen2.5-7b-nerd-uncensored-v1.5-i1-gguf,107,180,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-v1-6,qwen,mradermacher,qwen2.5-7b-nerd-uncensored-v1.6-i1-gguf,106,184,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-v1-7,qwen,mradermacher,qwen2.5-7b-nerd-uncensored-v1.7-gguf,106,185,4,"['jeffmeloy', 'mradermacher', 'prunaai']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-nerd-uncensored-v1-8,qwen,featherless-ai-quants,jeffmeloy-qwen2.5-7b-nerd-uncensored-v1.8-gguf,191,329,3,"['featherless-ai-quants', 'mradermacher']",['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-7b-uncensored,qwen,mradermacher,qwen2.5-7b-uncensored-gguf,221,386,8,"['mradermacher', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-0-5b-instruct,qwen,huihui-ai,qwen2.5-coder-0.5b-instruct-abliterated,7,13,2,"['huihui-ai', 'matatonic']",['qwen'],['safetensors'],[''],True,
qwen2-5-coder-0-5b-instruct-abliterated,qwen,mradermacher,qwen2.5-coder-0.5b-instruct-abliterated-i1-gguf,481,830,5,"['bartowski', 'brunopio', 'mradermacher']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-1-5b-instruct,qwen,thirdeyeai,qwen2.5-1.5b-instruct-uncensored,338,520,3,"['huihui-ai', 'mav23', 'thirdeyeai']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-1-5b-instruct-abliterated,qwen,bartowski,qwen2.5-coder-1.5b-instruct-abliterated-gguf,452,1119,4,"['bartowski', 'drizzt', 'mradermacher']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-1-5b-instruct-abliterated-nl,none,richarderkhov,huihui-ai_-_qwen2.5-coder-1.5b-instruct-abliterated-gguf,96,96,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-14b-instruct,qwen,blossomsai,qwen2.5-coder-14b-instruct-uncensored-gguf,130,183,4,"['blossomsai', 'goekdeniz-guelmez', 'huihui-ai']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-14b-instruct-abliterated,qwen,apel-sin,qwen2.5-coder-14b-instruct-abliterated-exl2,0,1899,11,"['apel-sin', 'bartowski', 'kyungyong', 'maziyarpanahi', 'mlx-community', 'mradermacher', 'noneusername', 'paramedik', 'tensorblock']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-14b-instruct-uncensored,qwen,mradermacher,qwen2.5-coder-14b-instruct-uncensored-gguf,222,290,2,"['mradermacher', 'roleplaiapp']","['none', 'qwen']","['gguf', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-14b-instruct-uncensored-k,none,roleplaiapp,qwen2.5-coder-14b-instruct-uncensored-q6_k-gguf,10,16,2,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']","['q2', 'q6']",True,
qwen2-5-coder-14b-instruct-uncensored-k-l,none,roleplaiapp,qwen2.5-coder-14b-instruct-uncensored-q3_k_l-gguf,5,5,1,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']",['q3'],True,
qwen2-5-coder-14b-instruct-uncensored-k-m,none,roleplaiapp,qwen2.5-coder-14b-instruct-uncensored-q4_k_m-gguf,12,27,3,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']","['q3', 'q4', 'q5']",True,
qwen2-5-coder-14b-instruct-uncensored-k-s,none,roleplaiapp,qwen2.5-coder-14b-instruct-uncensored-q4_k_s-gguf,8,15,3,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']","['q3', 'q4', 'q5']",True,
qwen2-5-coder-14b-instruct-uncensored-xs,none,roleplaiapp,qwen2.5-coder-14b-instruct-uncensored-iq4_xs-gguf,5,5,1,['roleplaiapp'],['none'],"['gguf', 'llama-cpp']",['q4'],True,
qwen2-5-coder-32b-instruct,qwen,huihui-ai,qwen2.5-coder-32b-instruct-abliterated,1065,1124,4,"['gghfez', 'huihui-ai', 'matatonic', 'thirdeyeai']",['qwen'],['safetensors'],[''],True,
qwen2-5-coder-32b-instruct-abliterated,qwen,artusdev,huihui-ai_qwen2.5-coder-32b-instruct-abliterated-exl3,1,2717,19,"['artusdev', 'bartowski', 'benevolencemessiah', 'felladrin', 'lucy-in-the-sky', 'mlx-community', 'mradermacher', 'tensorblock']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-32b-instruct-abliterated-rombo-ties-v1,qwen,apel-sin,qwen2.5-coder-32b-instruct-abliterated-rombo-ties-v1.0-exl2,0,416,4,"['apel-sin', 'benevolencemessiah', 'mradermacher']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-32b-instruct-uncensored,qwen,osxest,qwen2.5-coder-32b-instruct-uncensored-mlx-8bit,741,1629,4,"['mradermacher', 'osxest', 'zekses']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-3b,qwen,icepvp8977,uncensored_qwen2.5_coder_3b,68,73,2,['icepvp8977'],['qwen'],"['gguf', 'pt', 'safetensors']",['q8'],True,
qwen2-5-coder-3b-instruct,qwen,huihui-ai,qwen2.5-coder-3b-instruct-abliterated,14,14,1,['huihui-ai'],['qwen'],['safetensors'],[''],True,
qwen2-5-coder-3b-instruct-abliterated,qwen,mradermacher,qwen2.5-coder-3b-instruct-abliterated-gguf,174,385,4,"['bartowski', 'maziyarpanahi', 'mradermacher']",['qwen'],['gguf'],"['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-7b,qwen,icepvp8977,uncensored_qwen2.5_coder_7b_seaftensors,6,9,2,['icepvp8977'],['qwen'],"['pt', 'safetensors']",[''],True,
qwen2-5-coder-7b-instruct,qwen,huihui-ai,qwen2.5-coder-7b-instruct-abliterated,49,72,4,"['blossomsai', 'ereeeeef3', 'goekdeniz-guelmez', 'huihui-ai']",['qwen'],"['gguf', 'safetensors']",[''],True,
qwen2-5-coder-7b-instruct-abliterated,qwen,bartowski,qwen2.5-coder-7b-instruct-abliterated-gguf,524,1381,11,"['bartowski', 'benevolencemessiah', 'featherless-ai-quants', 'maziyarpanahi', 'melvin56', 'mradermacher', 'netcat420', 'nisten']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-7b-instruct-abliterated-ties-v2,qwen,mradermacher,qwen2.5-coder-7b-instruct-abliterated-ties-v2.0-i1-gguf,211,339,5,"['benevolencemessiah', 'fuzzy-mittenz', 'mradermacher']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-7b-instruct-abliterated-xs,none,richarderkhov,huihui-ai_-_qwen2.5-coder-7b-instruct-abliterated-gguf,63,63,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-7b-instruct-uncensored,qwen,mradermacher,qwen2.5-coder-7b-instruct-uncensored-gguf,401,688,3,"['blossomsai', 'mradermacher']",['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-7b-tq2,none,thirdeyeai,qwen2.5-coder-7b-instruct-uncensored.gguf,61,61,1,['thirdeyeai'],['none'],['gguf'],"['q2', 'q4', 'q8']",True,
qwen2-5-coder-scholar-7b-abliterated-mfann,qwen,mradermacher,qwen2.5-coder-scholar-7b-abliterated-mfann-i1-gguf,722,888,10,"['mradermacher', 'netcat420', 'prunaai']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-coder-scholar-7b-abliterated-mfann-slerp-unretrained,qwen,mradermacher,qwen2.5-coder-scholar-7b-abliterated-mfann-slerp-unretrained-gguf,106,106,1,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-dyanka-7b-preview,qwen,nkpz,qwen2.5-dyanka-7b-preview-uncensored-delmat,3,3,1,['nkpz'],['qwen'],['safetensors'],[''],True,
qwen2-5-dyanka-7b-preview-uncensored-delmat,qwen,mradermacher,qwen2.5-dyanka-7b-preview-uncensored-delmat-i1-gguf,256,389,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-ft-freedomintelligence-medical,qwen,surya-ravindra,qwen2.5-ft-freedomintelligence_medical-q4_k_m-gguf,104,104,1,['surya-ravindra'],['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']",['q4'],False,
qwen2-5-gutenberg-doppel-32b-abliterated-ties,qwen,mradermacher,qwen2.5-gutenberg-doppel-32b-abliterated_ties-i1-gguf,315,406,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-math-1-5b,qwen,hdong0,qwen2.5-math-1.5b-batch-mix-open-r1-grpo_deepscaler_acc_seq_end_mask_aligned_mu_8_constant_lr,33,65,2,['hdong0'],['qwen'],"['bin', 'safetensors']",[''],False,
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,qwen,davidau,qwen2.5-moe-2x1.5b-deepseek-uncensored-censored-4b-gguf,1091,1791,5,"['davidau', 'matrixportal', 'matrixportalx', 'mradermacher']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,qwen,mradermacher,qwen2.5-moe-2x7b-deepseek-abliterated-censored-19b-i1-gguf,574,845,3,"['davidau', 'mradermacher']",['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-moe-2x7b-deepseek-abliterated-uncensored-19b,qwen,davidau,qwen2.5-moe-2x7b-deepseek-abliterated-uncensored-19b-gguf,1665,3124,3,"['davidau', 'mradermacher']",['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-omni-7b,qwen,bigpancake01,roleplay_qwen2.5-7b,1,1,1,['bigpancake01'],['qwen'],['safetensors'],[''],False,
qwen2-5-qwq-35b-eureka-cubed-abliterated-uncensored,qwen,davidau,qwen2.5-qwq-35b-eureka-cubed-abliterated-uncensored-gguf,470,998,7,"['aimeri', 'bobig', 'davidau', 'mlx-community', 'mradermacher', 'roadtonowhere']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-qwq-35b-eureka-cubed-abliterated-uncensored-int8wo-g128,qwen,roadtonowhere,qwen2.5-qwq-35b-eureka-cubed-abliterated-uncensored-int8wo-g128,3,3,1,['roadtonowhere'],['qwen'],['bin'],['int8'],True,
qwen2-5-qwq-37b-eureka-triple-cubed-abliterated-uncensored,qwen,mradermacher,qwen2.5-qwq-37b-eureka-triple-cubed-abliterated-uncensored-i1-gguf,8259,12168,8,"['cs2764', 'davidau', 'eric1227', 'mradermacher']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-qwq-37b-eureka-triple-cubed-abliterated-uncensored-h-novel,qwen,mradermacher,qwen2.5-qwq-37b-eureka-triple-cubed-abliterated-uncensored-h-novel-i1-gguf,239,403,4,"['cs2764', 'mradermacher']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-vl-32b-abliterated-h-corpus-f16-00001-of-00002,none,chenrm,qwen2.5-vl-32b-abliterated-h-corpus,192,192,1,['chenrm'],['none'],['gguf'],['q4'],True,
qwen2-5-vl-32b-instruct,qwen,huihui-ai,qwen2.5-vl-32b-instruct-abliterated,1405,1534,2,"['huihui-ai', 'litmudoc']",['qwen'],['safetensors'],['q8'],True,
qwen2-5-vl-32b-instruct-abliterated,qwen,mradermacher,qwen2.5-vl-32b-instruct-abliterated-gguf,839,1421,4,"['genevera', 'kuronekkko', 'mradermacher']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-vl-3b-abliterated-caption-it,qwen,mradermacher,qwen2.5-vl-3b-abliterated-caption-it-gguf,2453,4664,2,['mradermacher'],['qwen'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-vl-3b-instruct,qwen,huihui-ai,qwen2.5-vl-3b-instruct-abliterated,1410,1843,10,"['ezcon', 'huihui-ai', 'mlx-community', 'prithivmlmods']",['qwen'],"['pt', 'safetensors']",[''],True,
qwen2-5-vl-3b-instruct-abliterated,qwen,mradermacher,qwen2.5-vl-3b-instruct-abliterated-i1-gguf,226,407,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-vl-7b-abliterated-caption-it,qwen,prithivmlmods,qwen2.5-vl-abliterated-caption-gguf,5705,10044,3,"['mradermacher', 'prithivmlmods']",['qwen'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-vl-7b-instruct,qwen,huihui-ai,qwen2.5-vl-7b-instruct-abliterated,1984,3505,12,"['ezcon', 'freedomintelligence', 'huihui-ai', 'johnson111788', 'mlfoundations-cua-dev', 'prithivmlmods']",['qwen'],"['bin', 'pt', 'safetensors']",[''],True,
qwen2-5-vl-7b-instruct-abliterated,qwen,misaka27260,qwen2.5-vl-7b-instruct-abliterated-gguf,576,1423,8,"['decerto', 'dthryjdrk', 'goldendog', 'misaka27260', 'mradermacher', 'muxodious', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-5-vl-7b-instruct-sft-openimages-3dsr-mar16-filtered1200-nothinking-03-21-17-44-24,none,johnson111788,qwen2.5-vl-7b-instruct-sft-openimages_3dsr_mar16_filtered1200_nothinking-03-21-17-44-24,0,0,1,['johnson111788'],['none'],[''],[''],False,
qwen2-7b,qwen,freedomintelligence,apollo2-7b,3917,3959,2,['freedomintelligence'],['qwen'],"['pt', 'safetensors']",[''],False,
qwen2-7b-instruct,qwen,alignmentresearch,robust_llm_r2d2_tom-debug_qwen2-7b-instruct_lora,2,2,2,"['alignmentresearch', 'trustai-lab']",['qwen'],"['bin', 'pt', 'safetensors']",[''],False,
qwen2-7b-instruct-abliterated,qwen,featherless-ai-quants,informatiker-qwen2-7b-instruct-abliterated-gguf,190,411,9,"['cgus', 'dabitron', 'featherless-ai-quants', 'tensorblock']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-7b-instruct-abliterated-xxs-imat,none,lewdiculous,qwen2-7b-instruct-abliterated-gguf-iq-imatrix-request,71,71,1,['lewdiculous'],['none'],['gguf'],"['bf16', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-7b-instruct-spatial-qa-37-filter-none-sample-10-run,none,tania19,qwen2-7b-instruct-spatial-qa-37_filter_none_sample_10_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-37-filter-none-sample-3000-run,none,tania19,qwen2-7b-instruct-spatial-qa-37_filter_none_sample_3000_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-37-filter-none-sample-inf-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-37_filter_none_sample_inf_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-37-filter-none-sample-inf-run,none,tania19,qwen2-7b-instruct-spatial-qa-37_filter_none_sample_inf_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-14-train-table-3000-images-filter-none-sample-10-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_14_train_table_3000_images_filter_none_sample_10_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-14-train-table-3000-images-filter-none-sample-100-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_14_train_table_3000_images_filter_none_sample_100_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-14-train-table-3000-images-filter-none-sample-3000-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_14_train_table_3000_images_filter_none_sample_3000_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-100-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_100_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-1000-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_1000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-1500-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_1500_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
